MemberID,MembershipType,FlexAddOn,FSA,AccountOpened,LastVisit,TotalVisits,CanEmail,CanPhone,TotalSales
1811,Dual,0,N2J,2015-07-06,2015-07-06,1,YES,YES,229.43
1812,Individual,0,N2G,2019-02-10,2020-01-24,26,YES,YES,59
1813,Teacher,0,NULL,2016-08-11,2020-01-09,14,YES,NO,7
1814,Family,1,N0B,2019-11-30,2019-12-30,4,YES,YES,130
1815,Teacher,0,NULL,2017-08-01,2017-08-01,1,YES,NO,17.9
1816,Dual,1,N2M,2019-10-05,2020-08-20,13,YES,YES,127.57
1817,Family,0,N2M,2018-03-14,2020-02-06,11,YES,YES,261.85
1818,Family,0,N2V,2018-10-27,2019-03-02,6,YES,YES,177.9
1819,Family,0,N2E,2013-06-28,2019-11-30,22,YES,YES,772.93
1820,Teacher,0,NULL,2016-09-28,2017-12-31,6,YES,NO,11.95
1821,Family,0,N2H,2013-06-28,2018-07-22,69,YES,YES,817.85
1822,Family,0,N3B,2020-01-02,2020-02-16,3,YES,YES,126.1
1823,Teacher,0,NULL,2020-02-06,2020-03-04,5,YES,NO,23.9
1824,55 & Better,0,N2H,2015-08-04,2019-10-05,12,YES,YES,300.84
1825,Individual,0,N2K,2018-12-05,2020-10-18,15,YES,YES,115.49
1826,Teacher,0,NULL,2017-02-20,2017-02-20,1,YES,NO,8.95
1827,Family,0,N2G,2013-06-28,2016-08-01,41,YES,YES,398.8
1828,Individual,0,N2J,2018-10-14,2018-10-18,2,YES,YES,45
1829,55 & Better,0,N2N,2014-08-17,2019-11-08,7,YES,YES,242.9
1830,Family,0,N2V,2013-09-15,2014-05-25,4,YES,YES,120
1831,Individual,0,N2B,2014-03-08,2016-12-07,12,NO,YES,76
1832,Dual,0,N1E,2013-06-28,2013-08-17,1,YES,YES,0
1833,Dual,1,N2E,2019-12-08,2020-01-25,4,YES,YES,110
1834,Dual,0,N2H,2019-10-16,2020-02-20,10,YES,YES,75.02
1835,Student,0,N2E,2016-04-20,2018-01-20,7,YES,YES,52
1836,Individual,0,N2E,2014-01-05,2015-08-16,12,YES,YES,76
1837,Family,0,N2G,2013-11-10,2020-01-25,33,YES,YES,390.46
1838,Individual,0,M1M,2014-09-05,2015-11-23,3,YES,YES,11.95
1839,Family,0,NULL,2019-10-02,2019-10-02,1,NO,NO,150
1840,Family,0,N0A,2018-03-15,2019-03-13,8,YES,YES,102
1841,Teacher,0,NULL,2019-03-11,2019-03-11,1,YES,NO,23.9
1842,MAD Social,0,NULL,2017-12-13,2017-12-13,1,NO,NO,0
1843,Teacher,0,NULL,2018-03-14,2018-03-14,1,YES,NO,0
1844,Family & Friends,0,N2B,2017-06-30,2018-07-31,5,YES,YES,250
1845,Individual,0,N2B,2016-02-11,2016-12-03,5,YES,YES,51.95
1846,Dual,1,N2G,2017-07-12,2019-08-27,30,YES,YES,174
1847,Dual,0,N2G,2020-02-17,2020-07-29,7,YES,YES,80
1848,Teacher,0,NULL,2017-03-12,2017-03-12,1,YES,NO,10.95
1849,Individual,0,N2E,2020-02-28,2020-02-28,1,YES,YES,31.05
1850,Family,0,N2R,2017-10-25,2017-11-26,3,YES,YES,0
1851,Individual,0,N2P,2016-12-30,2018-01-31,5,YES,YES,28.05
1852,Family,0,N2A,2015-03-08,2016-03-28,12,YES,YES,780.95
1852,Family,0,N2A,2017-10-25,2019-02-03,20,YES,YES,1407.2
1853,55 & Better,0,N1K,2017-10-06,2019-11-01,11,YES,YES,86.05
1854,Dual,0,N2K,2013-07-01,2014-05-25,5,YES,YES,70
1855,Individual,0,N2K,2015-04-25,2015-05-24,2,YES,YES,230.85
1856,Family,0,N2L,2016-06-02,2019-09-06,12,YES,YES,596.95
1857,Family,0,N2P,2013-06-28,2016-01-29,38,YES,YES,1379.95
1858,Family,0,N2K,2016-12-23,2017-10-27,6,YES,YES,150
1859,Teacher,0,NULL,2017-03-31,2020-01-19,5,YES,NO,16.95
1860,Dual,0,N2H,2013-06-28,2014-01-02,4,YES,YES,0
1861,Dual,0,N2R,2014-08-16,2014-08-16,2,YES,YES,374.43
1862,Teacher,0,NULL,2019-02-28,2020-02-14,8,YES,NO,0
1863,Dual,0,N2T,2015-09-16,2016-01-17,1,YES,YES,13.27
1864,Family,0,N2T,2014-03-23,2015-02-14,4,YES,YES,120
1865,Dual,0,N2H,2015-08-31,2017-08-24,11,YES,YES,223.83
1866,Family,0,N2L,2015-05-10,2020-01-24,28,YES,YES,319.23
1867,Dual,0,N0J,2019-08-03,2019-08-25,2,YES,YES,0
1868,Teacher,0,NULL,2016-09-01,2020-01-31,2,YES,NO,26.85
1869,Individual,0,N2A,2019-02-28,2019-09-21,8,YES,YES,322.9
1870,Individual,0,N2G,2017-01-03,2017-01-03,1,YES,YES,40
1871,Dual,1,N2T,2020-03-01,2020-07-17,3,YES,YES,110
1872,Teacher,0,NULL,2019-03-27,2019-12-31,1,YES,NO,9.02
1873,Dual,0,N2L,2013-06-28,2014-03-21,3,YES,YES,0
1874,Dual,0,N2N,2017-08-26,2018-03-14,2,YES,YES,94
1875,Family,0,N2V,2013-07-10,2015-03-07,11,YES,YES,1206
1876,Family,0,N3T,2019-08-15,2019-08-15,1,YES,YES,112.15
1877,Individual,0,N2H,2016-07-31,2017-04-23,4,YES,YES,110
1878,Family,0,N2R,2017-12-20,2019-11-03,18,YES,YES,135
1879,Family,0,N3C,2019-03-12,2019-12-31,4,YES,YES,100
1880,Dual,1,N2E,2018-10-20,2019-11-09,4,YES,YES,77
1881,Dual,0,N17,2013-09-14,2014-04-19,5,YES,YES,55.05
1882,Dual,0,N2E,2017-03-04,2018-03-14,2,YES,YES,70
1883,55 & Better,0,NULL,2020-11-05,2020-11-05,1,YES,YES,70
1884,Dual,0,N2G,2013-06-28,2018-09-28,2,YES,YES,100
1885,Dual,1,N0B,2018-11-04,2020-02-08,13,YES,YES,234.49
1886,Individual,1,L7E,2020-11-07,2020-11-07,1,YES,YES,75
1887,55 & Better,0,N2G,2015-08-05,2015-08-05,1,YES,YES,30
1888,Family,0,N2G,2013-06-28,2013-08-19,1,NO,YES,0
1889,Dual,0,N2N,2013-06-28,2013-08-21,1,YES,YES,0
1890,55 & Better,0,NULL,2016-10-01,2016-10-01,1,YES,YES,30
1891,Dual,0,N2G,2019-08-30,2019-08-30,1,NO,YES,80
1892,Dual,0,N2K,2014-05-17,2016-06-08,21,YES,YES,224.6
1893,Teacher,0,NULL,2017-12-03,2019-01-26,1,YES,NO,13.95
1894,Individual,0,N2L,2019-02-03,2019-10-13,9,YES,YES,112.75
1895,Student,0,N2H,2016-03-09,2017-02-19,6,YES,YES,260.41
1896,Dual,0,N2V,2013-06-28,2014-01-17,1,YES,YES,70
1897,Teacher,0,NULL,2019-02-16,2020-01-26,5,YES,NO,0
1898,Individual,0,N2J,2015-09-09,2015-12-06,4,YES,YES,70.44
1899,Dual,0,N2T,2013-12-13,2015-09-05,8,NO,YES,154.24
1900,Teacher,0,NULL,2017-08-24,2017-08-24,1,YES,NO,8.95
1901,Dual,0,N2B,2020-01-24,2020-02-16,2,YES,YES,60.1
1902,Teacher,0,NULL,2017-07-03,2019-08-14,4,YES,NO,25.94
1903,Family,0,N2G,2014-04-26,2019-10-12,32,YES,YES,319.15
1904,Dual,0,N2K,2017-07-22,2018-02-19,3,YES,YES,66.93
1905,Individual,1,N2M,2018-06-15,2020-01-01,24,YES,YES,247.14
1906,Dual,0,N2A,2013-10-06,2014-08-02,7,YES,YES,40.1
1907,Dual,1,N2E,2018-12-05,2019-12-28,13,YES,YES,445.85
1908,Individual,0,N2C,2019-08-15,2020-01-31,8,YES,YES,88.8
1909,Family,0,N2L,2014-03-13,2019-11-15,21,YES,YES,255.69
1910,Individual,0,N2M,2015-10-02,2019-08-09,50,NO,YES,40
1911,Teacher,0,NULL,2018-02-03,2020-01-04,3,YES,NO,0
1912,Family,0,N2G,2013-06-28,2017-10-15,32,YES,YES,957.31
1913,Individual,0,N2G,2015-11-06,2016-04-10,5,YES,YES,37
1914,Individual,0,N1E,2015-09-16,2016-09-02,8,YES,YES,33.05
1915,Teacher,0,NULL,2014-04-09,2014-04-09,1,NO,NO,5
1916,Family,0,N2M,2014-03-11,2016-08-16,7,YES,YES,383.15
1917,Teacher,0,NULL,2018-12-28,2019-08-14,1,YES,NO,7
1918,Individual,0,N2A,2013-06-28,2015-07-17,8,YES,YES,267.85
1919,55 & Better,0,M1L,2020-10-29,2020-10-29,1,YES,YES,35
1920,Dual,0,N2K,2015-12-22,2016-09-10,5,YES,YES,70
1921,Family,0,N2V,2013-12-01,2014-06-11,7,YES,YES,316.5
1922,Individual,0,N2T,2017-03-16,2019-04-28,9,YES,YES,214
1923,Student,0,N2V,2020-01-05,2020-02-23,2,YES,YES,46.1
1924,Family,0,N2L,2019-10-23,2019-10-25,2,YES,YES,150
1925,Family,0,N2H,2013-07-10,2015-04-08,32,YES,YES,108
1926,Dual,0,L7L,2013-07-09,2014-04-05,2,NO,YES,70
1927,Teacher,0,NULL,2017-03-15,2017-03-15,1,YES,NO,0
1928,Individual,0,N2A,2019-11-02,2020-02-08,2,YES,YES,31.05
1929,Family,0,N2H,2016-01-31,2018-06-15,15,YES,NO,250
1930,Teacher,0,NULL,2016-08-17,2016-08-17,1,YES,NO,0
1931,Individual,0,N2H,2019-08-02,2019-08-22,2,NO,YES,45
1932,Family,0,N2G,2019-03-23,2019-03-29,2,YES,YES,137.13
1933,Family,0,L9T,2015-08-23,2020-01-25,12,YES,YES,375.23
1934,Family,0,L5L,2015-06-28,2016-03-13,5,NO,NO,131.38
1935,Family,0,N2H,2017-10-25,2020-03-07,35,YES,YES,657.9
1936,Dual,0,N1H,2017-02-05,2017-08-06,3,YES,YES,46.1
1937,Teacher,0,NULL,2017-02-20,2017-02-20,1,YES,NO,26.85
1938,Family,0,N2N,2016-02-03,2016-07-30,4,YES,YES,936.95
1939,Dual,1,N2L,2019-03-09,2020-03-06,10,YES,YES,81
1940,Individual,0,N2A,2016-02-15,2016-02-15,1,YES,YES,40
1941,Dual,0,N2V,2018-02-01,2018-11-15,3,YES,YES,89.95
1942,Dual,0,N2N,2020-03-04,2020-11-01,3,YES,YES,80
1943,Dual,0,N2M,2015-04-06,2015-04-08,3,YES,YES,690
1944,Individual,0,N2K,2015-06-27,2016-03-23,7,YES,YES,58.4
1944,Dual,1,N2K,2019-07-17,2020-03-05,3,YES,YES,110
1945,Individual,0,N5A,2020-02-26,2020-06-05,2,YES,YES,0
1946,Dual,0,N2G,2015-11-29,2017-11-12,13,YES,YES,168.95
1947,Family,0,N0K,2015-11-21,2016-09-10,7,YES,YES,140.78
1948,Family,0,N2H,2013-06-28,2015-08-27,2,YES,YES,300.63
1949,Teacher,0,NULL,2017-08-25,2017-08-25,1,YES,NO,0
1950,Family,0,N3L,2019-12-23,2019-12-23,1,YES,YES,150
1951,Individual,1,N2G,2019-08-20,2020-09-27,18,YES,YES,75
1952,Teacher,0,NULL,2019-07-17,2019-07-17,1,NO,NO,0
1953,Teacher,0,NULL,2017-05-05,2019-07-17,5,YES,NO,55.95
1954,Individual,0,N0B,2018-07-31,2020-09-26,26,YES,YES,92.5
1955,Family,0,NULL,2015-08-03,2016-01-30,14,YES,YES,451.59
1956,Dual,0,N2K,2015-05-28,2016-06-01,3,NO,YES,1180
1957,Individual,0,N2M,2013-07-10,2019-02-10,16,YES,YES,241.1
1958,Dual,0,N2H,2017-10-28,2018-02-18,8,YES,YES,81.28
1959,Family,0,N0B,2014-02-01,2017-08-11,31,YES,YES,355
1960,Individual,0,NULL,2018-10-06,2019-01-02,2,NO,NO,59
1961,Individual,0,N2T,2014-04-19,2014-04-19,1,YES,YES,40
1962,Teacher,0,NULL,2017-08-31,2018-08-23,2,YES,NO,0
1963,Dual,0,N2L,2016-02-13,2017-01-05,9,NO,YES,70
1964,Dual,0,N2V,2015-11-04,2016-08-05,8,YES,YES,100.35
1965,Family,0,N2H,2015-08-04,2020-01-02,29,YES,YES,619.03
1966,Family,0,N2G,2013-06-28,2020-02-17,11,YES,YES,273.95
1967,Dual,0,N2P,2017-06-18,2018-06-24,8,YES,YES,87.9
1968,Individual,0,N2M,2015-10-31,2016-02-18,2,YES,YES,0
1969,Dual,0,N2R,2020-10-16,2020-10-16,1,YES,YES,80
1970,MAD Social,0,NULL,2018-02-02,2018-02-02,1,YES,YES,0
1971,Dual,1,N2E,2017-04-08,2019-12-31,13,YES,YES,235.39
1972,Teacher,0,NULL,2020-01-03,2020-01-03,1,YES,NO,0
1973,Individual,0,N2M,2019-02-16,2019-11-10,9,NO,YES,52
1974,Family,0,N2N,2013-06-28,2014-07-08,1,YES,YES,0
1975,Teacher,0,NULL,2018-03-15,2018-03-15,1,YES,NO,0
1976,Individual,0,N2G,2019-03-06,2019-03-06,1,NO,YES,45
1977,Student,0,N2L,2014-06-15,2014-06-15,1,YES,NO,30.5
1978,Dual,0,N1H,2017-02-05,2017-04-28,2,YES,YES,86.1
1979,Dual,1,N1R,2019-03-03,2020-09-04,10,YES,YES,75
1980,Teacher,0,NULL,2019-08-23,2019-08-23,1,YES,NO,19.9
1981,Family,0,N2M,2015-07-07,2016-07-28,11,YES,YES,162.45
1982,Dual,0,N2K,2015-02-16,2016-02-20,8,YES,YES,46.1
1983,Teacher,0,NULL,2017-08-06,2017-08-06,1,YES,NO,8.95
1984,Family,0,N2E,2018-03-10,2020-07-22,30,YES,YES,327.9
1985,Teacher,0,NULL,2017-03-17,2017-03-17,1,NO,NO,29.85
1986,Family,0,N2E,2019-03-14,2020-02-29,7,YES,YES,88.04
1987,Teacher,0,NULL,2017-11-02,2017-11-02,1,YES,NO,0
1988,55 & Better,1,N2P,2018-07-16,2019-07-11,6,YES,YES,83.1
1989,Individual,0,M6G,2014-02-08,2014-02-08,1,YES,YES,40
1990,Family,0,N3A,2014-03-15,2015-03-19,6,YES,YES,180.25
1991,Teacher,0,NULL,2017-08-11,2017-08-11,1,YES,NO,17.9
1992,Teacher,0,NULL,2019-11-20,2019-11-20,1,YES,NO,7
1993,MAD,0,N0B,2017-09-20,2017-09-20,1,YES,YES,50
1994,Family,0,N7E,2013-08-07,2014-01-03,2,YES,YES,120
1995,Teacher,0,NULL,2019-03-13,2019-03-13,1,YES,NO,14
1996,Family,0,N2N,2013-08-11,2019-03-30,85,YES,YES,883.5
1997,Dual,0,N0B,2015-12-12,2015-12-12,1,YES,YES,46.1
1998,Teacher,0,NULL,2019-07-18,2019-07-18,1,YES,NO,9.95
1999,Teacher,0,NULL,2016-10-28,2020-02-16,7,YES,YES,19.9
2000,Dual,0,N2B,2016-04-09,2018-12-30,6,YES,YES,101.7
2001,Family,0,N3C,2015-11-07,2016-10-08,2,YES,YES,150
2002,Dual,0,NULL,2020-01-02,2020-01-02,1,YES,YES,80
2003,Individual,0,NULL,2014-01-04,2014-08-21,8,NO,NO,0
2004,Individual,0,N2J,2019-09-25,2020-02-21,13,YES,YES,58.95
2005,Dual,1,N0B,2019-08-28,2020-02-21,4,YES,YES,82
2006,Family,0,N1P,2015-02-16,2018-07-05,8,YES,YES,168.9
2007,Individual,1,N2B,2017-10-25,2020-03-11,5,YES,YES,75
2008,Family,0,N0B,2014-04-16,2014-12-14,3,YES,YES,700
2009,Family,0,N4W,2016-12-22,2016-12-22,1,YES,YES,150
2010,Teacher,0,NULL,2017-11-04,2017-11-04,1,YES,NO,8.95
2011,Teacher,0,NULL,2019-08-30,2019-08-30,1,YES,NO,23.9
2012,Family,0,N1R,2013-06-28,2017-03-14,5,YES,YES,135
2013,Individual,0,NULL,2013-06-28,2013-09-12,2,NO,NO,0
2014,Dual,0,N1R,2017-02-19,2017-06-15,6,YES,YES,57.1
2015,MAD Social,0,NULL,2018-02-05,2018-02-05,1,YES,YES,0
2016,Dual,0,N2J,2019-12-31,2020-02-01,2,YES,YES,78.22
2017,Individual,0,N2H,2015-10-25,2016-10-28,9,YES,YES,16.95
2018,Family,0,N1K,2013-12-21,2014-03-23,2,YES,YES,120.5
2019,Dual,1,L1Z,2018-11-10,2020-02-01,5,YES,YES,253.85
2020,Dual,0,N2T,2013-06-28,2017-01-04,9,YES,YES,112.1
2021,Individual,0,N2M,2013-06-28,2015-05-13,3,YES,YES,80
2022,Dual,0,NULL,2018-01-13,2019-12-18,23,NO,YES,157.04
2023,55 & Better,0,L7L,2015-12-20,2016-05-08,3,YES,YES,30
2024,Family,0,N0B,2020-02-29,2020-02-29,1,YES,YES,100
2025,Family,0,N2K,2015-01-25,2018-08-22,17,YES,YES,277.95
2026,Family,0,N2C,2018-08-06,2019-07-10,7,YES,YES,126.1
2027,Teacher,0,NULL,2019-10-11,2020-01-01,3,YES,NO,0
2028,Dual,0,N1R,2020-11-05,2020-11-05,1,YES,YES,80
2029,Teacher,0,NULL,2014-04-05,2014-04-05,1,YES,NO,10.95
2030,Individual,0,N2J,2013-09-01,2017-10-08,7,YES,YES,134.19
2031,Family,0,N2E,2020-02-29,2020-02-29,1,YES,YES,61.05
2032,Family,0,N15,2014-03-14,2015-03-18,7,YES,YES,120
2033,Family,0,N0B,2015-12-23,2019-12-13,5,YES,YES,229.99
2034,Teacher,0,NULL,2017-02-16,2019-01-01,2,YES,NO,13.95
2035,55 & Better,0,N2K,2020-10-02,2020-10-09,1,YES,YES,35
2036,Family & Friends,0,N0B,2020-09-18,2020-09-26,3,YES,YES,265.29
2037,Dual,0,N2K,2015-08-08,2016-03-20,3,YES,YES,71.95
2038,Dual,0,N2A,2013-06-28,2016-01-29,7,NO,YES,92.6
2039,Individual,0,N2L,2016-11-09,2018-08-23,14,YES,YES,80.5
2040,55 & Better,0,N2L,2013-06-28,2014-03-13,1,YES,YES,21.9
2041,Teacher,0,NULL,2016-08-14,2016-08-14,1,YES,NO,0
2042,Family & Friends,0,N2L,2015-08-01,2019-12-31,37,YES,YES,1099.8
2043,Dual,0,N0B,2013-06-28,2014-02-09,6,YES,YES,0
2044,Dual,0,N2K,2013-06-28,2015-04-25,4,NO,YES,110
2045,Family,0,M9C,2017-11-24,2018-04-21,6,YES,YES,108.1
2046,Teacher,0,NULL,2016-08-24,2016-08-24,1,YES,NO,0
2047,Individual,0,N2C,2015-01-07,2015-03-11,2,NO,YES,0
2048,Dual,0,N2L,2019-04-13,2019-04-13,1,YES,YES,52.1
2049,Teacher,0,NULL,2016-10-22,2018-03-14,3,YES,NO,14
2050,Family,0,N0B,2013-07-26,2014-04-21,4,YES,YES,120
2051,Family,0,N2K,2019-03-14,2019-03-14,1,YES,YES,56.2
2052,Family,0,N2P,2013-06-28,2014-10-05,4,YES,YES,363.86
2053,Individual,0,N0B,2017-05-07,2020-03-04,11,YES,YES,438.93
2054,Family,0,N2M,2017-10-25,2017-04-09,6,YES,YES,167.7
2055,Individual,0,N2M,2017-06-01,2018-01-17,11,YES,YES,73.9
2055,Individual,1,N2M,2018-12-19,2019-12-31,20,NO,YES,126.29
2056,Dual,0,N2M,2014-07-14,2015-07-29,5,YES,YES,404.85
2057,Individual,0,N2V,2016-09-29,2016-09-29,1,YES,YES,40
2058,Dual,0,N2M,2018-04-01,2019-01-20,4,YES,YES,52.1
2059,Family,0,N2N,2018-08-04,2018-11-30,7,NO,YES,161.69
2060,Dual,0,N5A,2015-06-28,2018-05-25,7,YES,YES,148
2060,Family,0,N5A,2017-10-25,2019-09-14,21,YES,YES,300
2061,Dual,0,L9T,2019-12-28,2020-02-29,3,YES,YES,80
2062,Individual,0,NULL,2013-06-28,2014-03-28,8,NO,NO,14.95
2063,Family,0,N2K,2013-06-28,2013-08-26,1,YES,YES,0
2064,Teacher,0,NULL,2017-07-19,2017-07-19,1,YES,NO,0
2065,Dual,0,N2T,2013-06-28,2014-02-23,6,YES,YES,0
2066,Teacher,0,NULL,2017-03-01,2017-03-01,1,YES,NO,5
2066,Teacher,0,NULL,2019-06-26,2019-06-26,1,YES,NO,14
2067,Dual,0,N2R,2015-10-28,2017-01-05,15,YES,YES,154.42
2068,Family,0,N2L,2019-08-07,2020-02-16,8,YES,YES,136
2069,Teacher,0,NULL,2018-08-20,2018-08-20,1,YES,NO,0
2070,Individual,0,N2T,2014-03-20,2014-10-25,8,YES,YES,40.5
2070,Dual,0,N2T,2016-11-18,2017-06-30,6,YES,YES,70
2071,Teacher,0,NULL,2016-08-08,2016-08-08,1,YES,NO,8.95
2072,Dual,0,N2J,2013-08-12,2013-08-12,1,YES,YES,10.95
2073,Dual,0,N1G,2014-02-16,2015-01-10,5,YES,YES,40.1
2074,Dual,0,N2H,2014-05-16,2015-05-13,8,YES,YES,61.05
2075,Family,0,N1E,2018-11-04,2019-10-19,7,YES,YES,155.95
2076,Teacher,0,NULL,2016-08-29,2019-11-10,14,YES,NO,37.85
2077,Family,0,N2H,2013-06-28,2014-01-11,1,YES,YES,35
2078,Teacher,0,NULL,2019-12-28,2019-12-28,1,YES,NO,33.85
2079,Dual,0,N2E,2014-02-16,2017-07-16,56,YES,YES,115.55
2080,Teacher,0,NULL,2020-01-03,2020-01-03,1,YES,NO,9.95
2081,Family,0,N2H,2013-06-28,2020-02-21,44,YES,YES,719.8
2082,Dual,0,N2N,2013-06-28,2015-01-02,4,YES,YES,80.95
2083,Family,0,NULL,2015-12-17,2016-07-20,3,NO,YES,161.95
2084,Dual,0,N2B,2018-10-28,2019-02-24,6,YES,YES,52.1
2085,Family,0,N2T,2013-06-28,2014-02-17,6,YES,YES,120
2086,Family,0,N2G,2013-06-28,2014-04-02,7,YES,YES,10
2087,Dual,1,N3H,2019-09-20,2019-09-20,1,YES,YES,108.59
2088,Individual,0,N2H,2015-07-26,2018-07-24,7,YES,YES,64.05
2089,Dual,0,N1P,2017-08-21,2018-03-21,4,YES,YES,80
2090,Teacher,0,NULL,2019-03-13,2019-03-13,1,YES,NO,7
2091,Family,0,N1G,2019-04-18,2019-04-18,1,YES,YES,102.1
2092,Family,0,N2V,2013-06-28,2017-12-06,11,YES,YES,621.45
2093,Individual,0,N2T,2019-10-10,2019-10-25,3,YES,YES,31.05
2094,Dual,0,N2A,2017-03-04,2018-01-28,6,YES,YES,93.9
2095,Family,0,N0G,2019-12-04,2019-12-04,1,YES,YES,100
2096,55 & Better,0,N2M,2020-10-29,2020-10-29,1,YES,YES,35
2097,Individual,0,N2K,2014-05-08,2015-02-06,3,YES,YES,43
2098,Teacher,0,NULL,2016-08-29,2019-02-28,2,YES,NO,9.95
2099,Dual,1,NULL,2018-12-16,2018-12-16,1,NO,YES,110
2100,Individual,0,N2N,2017-11-02,2018-06-28,2,YES,YES,58.95
2101,Dual,1,N2G,2014-08-07,2018-03-12,14,YES,YES,258
2102,Teacher,0,NULL,2017-07-22,2017-07-22,1,YES,NO,5
2103,Teacher,0,NULL,2018-03-15,2018-03-15,1,YES,NO,19.9
2104,Individual,0,NULL,2015-05-07,2015-08-19,6,YES,YES,45
2105,Family,0,N2N,2016-12-27,2016-12-27,1,YES,YES,150
2106,Teacher,0,NULL,2019-12-23,2019-12-23,1,YES,NO,19.9
2107,Teacher,0,NULL,2020-01-03,2020-01-03,1,YES,NO,0
2108,Family,0,N2P,2013-06-28,2020-02-29,34,YES,YES,815
2109,Teacher,0,NULL,2015-01-23,2015-01-23,1,NO,NO,9.45
2110,Dual,0,N2A,2015-09-20,2016-08-31,13,YES,YES,20
2111,Individual,0,N3C,2013-07-10,2014-01-26,3,YES,YES,10
2112,Family,0,N2J,2019-02-18,2020-02-02,7,YES,YES,147.01
2113,Family,0,N2H,2013-06-28,2018-09-12,35,YES,YES,158
2114,55 & Better,0,N2L,2013-07-10,2013-08-07,1,YES,YES,0
2115,Individual,0,N2T,2014-07-15,2015-06-26,1,NO,NO,22.4
2116,Individual,0,N2A,2020-07-22,2020-07-22,1,NO,YES,45
2117,Teacher,0,NULL,2018-03-10,2018-03-10,1,YES,NO,0
2118,Individual,0,N2P,2013-07-17,2014-01-24,2,YES,YES,40
2119,Teacher,0,NULL,2018-08-23,2018-08-23,1,YES,NO,0
2120,Teacher,0,NULL,2019-12-30,2019-12-30,1,YES,NO,23.9
2121,Family,0,N2H,2013-06-28,2017-10-18,1,YES,YES,90
2122,Teacher,0,NULL,2019-07-25,2019-07-25,1,YES,NO,19.9
2123,Individual,0,N0J,2015-07-21,2015-07-21,1,YES,YES,28.05
2124,Individual,0,NULL,2014-12-05,2020-01-12,7,NO,NO,0
2125,Individual,0,N0J,2015-09-19,2018-04-28,9,YES,YES,105
2126,Family,0,N2M,2015-01-22,2016-08-27,52,YES,YES,322
2127,Individual,0,N2E,2020-10-30,2020-10-30,1,YES,YES,45
2128,Dual,0,N2M,2013-06-28,2013-10-26,4,YES,YES,10.95
2129,Individual,1,N2J,2020-01-26,2020-03-12,4,YES,YES,75
2130,55 & Better,0,N2J,2015-10-07,2016-06-29,8,YES,YES,111.81
2131,Family,0,N2B,2014-12-28,2015-03-19,2,YES,YES,190
2132,Dual,0,N2H,2016-05-18,2017-05-21,18,NO,YES,70
2133,55 & Better,0,N2C,2013-06-28,2014-05-30,2,YES,YES,27.85
2134,Teacher,0,NULL,2019-07-28,2020-01-03,2,YES,NO,0
2135,Family,0,N2P,2019-03-15,2019-12-30,4,YES,YES,100
2136,Family & Friends,0,N2K,2015-03-18,2018-07-04,21,YES,YES,471.83
2137,Dual,0,N2C,2014-11-09,2015-06-12,6,YES,YES,70
2138,Teacher,0,NULL,2018-03-16,2018-03-16,1,YES,NO,19.9
2139,Individual,0,N2H,2015-03-27,2016-09-23,23,YES,YES,117.34
2140,Teacher,0,NULL,2014-08-05,2018-03-17,3,NO,NO,50.25
2141,Teacher,0,NULL,2017-05-25,2018-01-03,3,YES,NO,5
2142,Teacher,0,NULL,2018-11-29,2020-03-11,13,YES,NO,13.95
2143,Family,0,N0B,2014-03-22,2015-03-19,5,YES,YES,121
2144,Dual,0,N2H,2015-07-26,2018-07-24,26,YES,YES,257.7
2145,Dual,0,NULL,2014-12-18,2015-12-29,13,YES,YES,74.14
2146,Dual,0,N2K,2013-06-28,2015-03-22,10,YES,YES,70
2147,Teacher,0,NULL,2019-04-14,2019-05-04,1,YES,NO,13.95
2148,Family,0,N2G,2015-08-05,2019-08-30,10,YES,YES,375
2149,Individual,0,NULL,2015-08-29,2016-08-13,8,YES,YES,128.6
2150,Family,0,N2L,2019-03-14,2019-03-14,1,NO,NO,100
2151,Individual,0,N2E,2015-10-01,2016-09-30,4,YES,YES,40
2152,Family,0,N2H,2017-12-23,2020-01-26,12,YES,YES,364.09
2153,Family,0,N2K,2015-12-17,2016-08-23,5,YES,YES,174.4
2154,Dual,0,N2T,2015-01-25,2016-01-24,10,YES,YES,80.95
2155,Dual,0,N2E,2017-07-20,2018-07-17,6,YES,YES,79.05
2155,Dual,1,N2E,2019-08-17,2019-08-22,3,YES,YES,122.59
2156,Teacher,0,NULL,2016-10-01,2016-10-01,1,NO,NO,0
2157,Individual,0,N2L,2017-08-07,2017-08-07,1,YES,YES,45
2158,Teacher,0,NULL,2014-09-24,2014-09-24,1,NO,NO,5
2159,Dual,0,N2G,2016-07-01,2017-04-19,5,YES,YES,66.75
2160,Teacher,0,NULL,2015-02-12,2015-02-12,1,NO,NO,0
2161,Teacher,0,NULL,2017-07-22,2017-07-22,1,YES,NO,0
2162,Teacher,0,NULL,2019-07-17,2020-02-05,2,YES,NO,0
2163,Teacher,0,NULL,2017-08-17,2017-08-17,1,YES,NO,0
2164,Dual,0,N2J,2017-02-20,2018-01-01,4,YES,YES,73
2165,Family,0,N2N,2019-12-29,2020-03-14,6,YES,YES,163.95
2166,Dual,0,N2H,2018-06-08,2020-02-14,10,YES,YES,190
2167,Individual,0,N3H,2016-11-12,2016-11-12,2,YES,YES,110
2168,Family,0,L9H,2015-08-31,2015-08-31,2,YES,YES,140.88
